"time_sk","time_code","date","heure","jour","mois","annee","jour_semaine","weekend","periode"
"7473","20191108_80000_P","2019-11-08","08:00:00","8","11","2019","5","0","pointe"
"7474","20191108_90000_P","2019-11-08","09:00:00","8","11","2019","5","0","pointe"
"7475","20191108_100000_H","2019-11-08","10:00:00","8","11","2019","5","0","hors_pointe"
"7476","20191108_110000_H","2019-11-08","11:00:00","8","11","2019","5","0","hors_pointe"
"7477","20191108_120000_H","2019-11-08","12:00:00","8","11","2019","5","0","hors_pointe"
"7478","20191108_130000_H","2019-11-08","13:00:00","8","11","2019","5","0","hors_pointe"
"7479","20191108_140000_H","2019-11-08","14:00:00","8","11","2019","5","0","hors_pointe"
"7480","20191108_150000_H","2019-11-08","15:00:00","8","11","2019","5","0","hors_pointe"
"7481","20191108_160000_H","2019-11-08","16:00:00","8","11","2019","5","0","hors_pointe"
"7482","20191108_170000_P","2019-11-08","17:00:00","8","11","2019","5","0","pointe"
"7483","20191108_180000_P","2019-11-08","18:00:00","8","11","2019","5","0","pointe"
"7484","20191108_190000_P","2019-11-08","19:00:00","8","11","2019","5","0","pointe"
"7485","20191108_200000_H","2019-11-08","20:00:00","8","11","2019","5","0","hors_pointe"
"7486","20191108_210000_H","2019-11-08","21:00:00","8","11","2019","5","0","hors_pointe"
"7487","20191108_220000_H","2019-11-08","22:00:00","8","11","2019","5","0","hors_pointe"
"7488","20191108_230000_H","2019-11-08","23:00:00","8","11","2019","5","0","hors_pointe"
"7489","20191109_00_H","2019-11-09","00:00:00","9","11","2019","6","1","hors_pointe"
"7490","20191109_10000_H","2019-11-09","01:00:00","9","11","2019","6","1","hors_pointe"
"7491","20191109_20000_H","2019-11-09","02:00:00","9","11","2019","6","1","hors_pointe"
"7492","20191109_30000_H","2019-11-09","03:00:00","9","11","2019","6","1","hors_pointe"
"7493","20191109_40000_H","2019-11-09","04:00:00","9","11","2019","6","1","hors_pointe"
"7494","20191109_50000_H","2019-11-09","05:00:00","9","11","2019","6","1","hors_pointe"
"7495","20191109_60000_H","2019-11-09","06:00:00","9","11","2019","6","1","hors_pointe"
"7496","20191109_70000_P","2019-11-09","07:00:00","9","11","2019","6","1","pointe"
"7497","20191109_80000_P","2019-11-09","08:00:00","9","11","2019","6","1","pointe"
"7498","20191109_90000_P","2019-11-09","09:00:00","9","11","2019","6","1","pointe"
"7499","20191109_100000_H","2019-11-09","10:00:00","9","11","2019","6","1","hors_pointe"
"7500","20191109_110000_H","2019-11-09","11:00:00","9","11","2019","6","1","hors_pointe"
"7501","20191109_120000_H","2019-11-09","12:00:00","9","11","2019","6","1","hors_pointe"
"7502","20191109_130000_H","2019-11-09","13:00:00","9","11","2019","6","1","hors_pointe"
"7503","20191109_140000_H","2019-11-09","14:00:00","9","11","2019","6","1","hors_pointe"
"7504","20191109_150000_H","2019-11-09","15:00:00","9","11","2019","6","1","hors_pointe"
"7505","20191109_160000_H","2019-11-09","16:00:00","9","11","2019","6","1","hors_pointe"
"7506","20191109_170000_P","2019-11-09","17:00:00","9","11","2019","6","1","pointe"
"7507","20191109_180000_P","2019-11-09","18:00:00","9","11","2019","6","1","pointe"
"7508","20191109_190000_P","2019-11-09","19:00:00","9","11","2019","6","1","pointe"
"7509","20191109_200000_H","2019-11-09","20:00:00","9","11","2019","6","1","hors_pointe"
"7510","20191109_210000_H","2019-11-09","21:00:00","9","11","2019","6","1","hors_pointe"
"7511","20191109_220000_H","2019-11-09","22:00:00","9","11","2019","6","1","hors_pointe"
"7512","20191109_230000_H","2019-11-09","23:00:00","9","11","2019","6","1","hors_pointe"
"7513","20191110_00_H","2019-11-10","00:00:00","10","11","2019","7","1","hors_pointe"
"7514","20191110_10000_H","2019-11-10","01:00:00","10","11","2019","7","1","hors_pointe"
"7515","20191110_20000_H","2019-11-10","02:00:00","10","11","2019","7","1","hors_pointe"
"7516","20191110_30000_H","2019-11-10","03:00:00","10","11","2019","7","1","hors_pointe"
"7517","20191110_40000_H","2019-11-10","04:00:00","10","11","2019","7","1","hors_pointe"
"7518","20191110_50000_H","2019-11-10","05:00:00","10","11","2019","7","1","hors_pointe"
"7519","20191110_60000_H","2019-11-10","06:00:00","10","11","2019","7","1","hors_pointe"
"7520","20191110_70000_P","2019-11-10","07:00:00","10","11","2019","7","1","pointe"
"7521","20191110_80000_P","2019-11-10","08:00:00","10","11","2019","7","1","pointe"
"7522","20191110_90000_P","2019-11-10","09:00:00","10","11","2019","7","1","pointe"
"7523","20191110_100000_H","2019-11-10","10:00:00","10","11","2019","7","1","hors_pointe"
"7524","20191110_110000_H","2019-11-10","11:00:00","10","11","2019","7","1","hors_pointe"
"7525","20191110_120000_H","2019-11-10","12:00:00","10","11","2019","7","1","hors_pointe"
"7526","20191110_130000_H","2019-11-10","13:00:00","10","11","2019","7","1","hors_pointe"
"7527","20191110_140000_H","2019-11-10","14:00:00","10","11","2019","7","1","hors_pointe"
"7528","20191110_150000_H","2019-11-10","15:00:00","10","11","2019","7","1","hors_pointe"
"7529","20191110_160000_H","2019-11-10","16:00:00","10","11","2019","7","1","hors_pointe"
"7530","20191110_170000_P","2019-11-10","17:00:00","10","11","2019","7","1","pointe"
"7531","20191110_180000_P","2019-11-10","18:00:00","10","11","2019","7","1","pointe"
"7532","20191110_190000_P","2019-11-10","19:00:00","10","11","2019","7","1","pointe"
"7533","20191110_200000_H","2019-11-10","20:00:00","10","11","2019","7","1","hors_pointe"
"7534","20191110_210000_H","2019-11-10","21:00:00","10","11","2019","7","1","hors_pointe"
"7535","20191110_220000_H","2019-11-10","22:00:00","10","11","2019","7","1","hors_pointe"
"7536","20191110_230000_H","2019-11-10","23:00:00","10","11","2019","7","1","hors_pointe"
"7537","20191111_00_H","2019-11-11","00:00:00","11","11","2019","1","0","hors_pointe"
"7538","20191111_10000_H","2019-11-11","01:00:00","11","11","2019","1","0","hors_pointe"
"7539","20191111_20000_H","2019-11-11","02:00:00","11","11","2019","1","0","hors_pointe"
"7540","20191111_30000_H","2019-11-11","03:00:00","11","11","2019","1","0","hors_pointe"
"7541","20191111_40000_H","2019-11-11","04:00:00","11","11","2019","1","0","hors_pointe"
"7542","20191111_50000_H","2019-11-11","05:00:00","11","11","2019","1","0","hors_pointe"
"7543","20191111_60000_H","2019-11-11","06:00:00","11","11","2019","1","0","hors_pointe"
"7544","20191111_70000_P","2019-11-11","07:00:00","11","11","2019","1","0","pointe"
"7545","20191111_80000_P","2019-11-11","08:00:00","11","11","2019","1","0","pointe"
"7546","20191111_90000_P","2019-11-11","09:00:00","11","11","2019","1","0","pointe"
"7547","20191111_100000_H","2019-11-11","10:00:00","11","11","2019","1","0","hors_pointe"
"7548","20191111_110000_H","2019-11-11","11:00:00","11","11","2019","1","0","hors_pointe"
"7549","20191111_120000_H","2019-11-11","12:00:00","11","11","2019","1","0","hors_pointe"
"7550","20191111_130000_H","2019-11-11","13:00:00","11","11","2019","1","0","hors_pointe"
"7551","20191111_140000_H","2019-11-11","14:00:00","11","11","2019","1","0","hors_pointe"
"7552","20191111_150000_H","2019-11-11","15:00:00","11","11","2019","1","0","hors_pointe"
"7553","20191111_160000_H","2019-11-11","16:00:00","11","11","2019","1","0","hors_pointe"
"7554","20191111_170000_P","2019-11-11","17:00:00","11","11","2019","1","0","pointe"
"7555","20191111_180000_P","2019-11-11","18:00:00","11","11","2019","1","0","pointe"
"7556","20191111_190000_P","2019-11-11","19:00:00","11","11","2019","1","0","pointe"
"7557","20191111_200000_H","2019-11-11","20:00:00","11","11","2019","1","0","hors_pointe"
"7558","20191111_210000_H","2019-11-11","21:00:00","11","11","2019","1","0","hors_pointe"
"7559","20191111_220000_H","2019-11-11","22:00:00","11","11","2019","1","0","hors_pointe"
"7560","20191111_230000_H","2019-11-11","23:00:00","11","11","2019","1","0","hors_pointe"
"7561","20191112_00_H","2019-11-12","00:00:00","12","11","2019","2","0","hors_pointe"
"7562","20191112_10000_H","2019-11-12","01:00:00","12","11","2019","2","0","hors_pointe"
"7563","20191112_20000_H","2019-11-12","02:00:00","12","11","2019","2","0","hors_pointe"
"7564","20191112_30000_H","2019-11-12","03:00:00","12","11","2019","2","0","hors_pointe"
"7565","20191112_40000_H","2019-11-12","04:00:00","12","11","2019","2","0","hors_pointe"
"7566","20191112_50000_H","2019-11-12","05:00:00","12","11","2019","2","0","hors_pointe"
"7567","20191112_60000_H","2019-11-12","06:00:00","12","11","2019","2","0","hors_pointe"
"7568","20191112_70000_P","2019-11-12","07:00:00","12","11","2019","2","0","pointe"
"7569","20191112_80000_P","2019-11-12","08:00:00","12","11","2019","2","0","pointe"
"7570","20191112_90000_P","2019-11-12","09:00:00","12","11","2019","2","0","pointe"
"7571","20191112_100000_H","2019-11-12","10:00:00","12","11","2019","2","0","hors_pointe"
"7572","20191112_110000_H","2019-11-12","11:00:00","12","11","2019","2","0","hors_pointe"
"7573","20191112_120000_H","2019-11-12","12:00:00","12","11","2019","2","0","hors_pointe"
"7574","20191112_130000_H","2019-11-12","13:00:00","12","11","2019","2","0","hors_pointe"
"7575","20191112_140000_H","2019-11-12","14:00:00","12","11","2019","2","0","hors_pointe"
"7576","20191112_150000_H","2019-11-12","15:00:00","12","11","2019","2","0","hors_pointe"
"7577","20191112_160000_H","2019-11-12","16:00:00","12","11","2019","2","0","hors_pointe"
"7578","20191112_170000_P","2019-11-12","17:00:00","12","11","2019","2","0","pointe"
"7579","20191112_180000_P","2019-11-12","18:00:00","12","11","2019","2","0","pointe"
"7580","20191112_190000_P","2019-11-12","19:00:00","12","11","2019","2","0","pointe"
"7581","20191112_200000_H","2019-11-12","20:00:00","12","11","2019","2","0","hors_pointe"
"7582","20191112_210000_H","2019-11-12","21:00:00","12","11","2019","2","0","hors_pointe"
"7583","20191112_220000_H","2019-11-12","22:00:00","12","11","2019","2","0","hors_pointe"
"7584","20191112_230000_H","2019-11-12","23:00:00","12","11","2019","2","0","hors_pointe"
"7585","20191113_00_H","2019-11-13","00:00:00","13","11","2019","3","0","hors_pointe"
"7586","20191113_10000_H","2019-11-13","01:00:00","13","11","2019","3","0","hors_pointe"
"7587","20191113_20000_H","2019-11-13","02:00:00","13","11","2019","3","0","hors_pointe"
"7588","20191113_30000_H","2019-11-13","03:00:00","13","11","2019","3","0","hors_pointe"
"7589","20191113_40000_H","2019-11-13","04:00:00","13","11","2019","3","0","hors_pointe"
"7590","20191113_50000_H","2019-11-13","05:00:00","13","11","2019","3","0","hors_pointe"
"7591","20191113_60000_H","2019-11-13","06:00:00","13","11","2019","3","0","hors_pointe"
"7592","20191113_70000_P","2019-11-13","07:00:00","13","11","2019","3","0","pointe"
"7593","20191113_80000_P","2019-11-13","08:00:00","13","11","2019","3","0","pointe"
"7594","20191113_90000_P","2019-11-13","09:00:00","13","11","2019","3","0","pointe"
"7595","20191113_100000_H","2019-11-13","10:00:00","13","11","2019","3","0","hors_pointe"
"7596","20191113_110000_H","2019-11-13","11:00:00","13","11","2019","3","0","hors_pointe"
"7597","20191113_120000_H","2019-11-13","12:00:00","13","11","2019","3","0","hors_pointe"
"7598","20191113_130000_H","2019-11-13","13:00:00","13","11","2019","3","0","hors_pointe"
"7599","20191113_140000_H","2019-11-13","14:00:00","13","11","2019","3","0","hors_pointe"
"7600","20191113_150000_H","2019-11-13","15:00:00","13","11","2019","3","0","hors_pointe"
"7601","20191113_160000_H","2019-11-13","16:00:00","13","11","2019","3","0","hors_pointe"
"7602","20191113_170000_P","2019-11-13","17:00:00","13","11","2019","3","0","pointe"
"7603","20191113_180000_P","2019-11-13","18:00:00","13","11","2019","3","0","pointe"
"7604","20191113_190000_P","2019-11-13","19:00:00","13","11","2019","3","0","pointe"
"7605","20191113_200000_H","2019-11-13","20:00:00","13","11","2019","3","0","hors_pointe"
"7606","20191113_210000_H","2019-11-13","21:00:00","13","11","2019","3","0","hors_pointe"
"7607","20191113_220000_H","2019-11-13","22:00:00","13","11","2019","3","0","hors_pointe"
"7608","20191113_230000_H","2019-11-13","23:00:00","13","11","2019","3","0","hors_pointe"
"7609","20191114_00_H","2019-11-14","00:00:00","14","11","2019","4","0","hors_pointe"
"7610","20191114_10000_H","2019-11-14","01:00:00","14","11","2019","4","0","hors_pointe"
"7611","20191114_20000_H","2019-11-14","02:00:00","14","11","2019","4","0","hors_pointe"
"7612","20191114_30000_H","2019-11-14","03:00:00","14","11","2019","4","0","hors_pointe"
"7613","20191114_40000_H","2019-11-14","04:00:00","14","11","2019","4","0","hors_pointe"
"7614","20191114_50000_H","2019-11-14","05:00:00","14","11","2019","4","0","hors_pointe"
"7615","20191114_60000_H","2019-11-14","06:00:00","14","11","2019","4","0","hors_pointe"
"7616","20191114_70000_P","2019-11-14","07:00:00","14","11","2019","4","0","pointe"
"7617","20191114_80000_P","2019-11-14","08:00:00","14","11","2019","4","0","pointe"
"7618","20191114_90000_P","2019-11-14","09:00:00","14","11","2019","4","0","pointe"
"7619","20191114_100000_H","2019-11-14","10:00:00","14","11","2019","4","0","hors_pointe"
"7620","20191114_110000_H","2019-11-14","11:00:00","14","11","2019","4","0","hors_pointe"
"7621","20191114_120000_H","2019-11-14","12:00:00","14","11","2019","4","0","hors_pointe"
"7622","20191114_130000_H","2019-11-14","13:00:00","14","11","2019","4","0","hors_pointe"
"7623","20191114_140000_H","2019-11-14","14:00:00","14","11","2019","4","0","hors_pointe"
"7624","20191114_150000_H","2019-11-14","15:00:00","14","11","2019","4","0","hors_pointe"
"7625","20191114_160000_H","2019-11-14","16:00:00","14","11","2019","4","0","hors_pointe"
"7626","20191114_170000_P","2019-11-14","17:00:00","14","11","2019","4","0","pointe"
"7627","20191114_180000_P","2019-11-14","18:00:00","14","11","2019","4","0","pointe"
"7628","20191114_190000_P","2019-11-14","19:00:00","14","11","2019","4","0","pointe"
"7629","20191114_200000_H","2019-11-14","20:00:00","14","11","2019","4","0","hors_pointe"
"7630","20191114_210000_H","2019-11-14","21:00:00","14","11","2019","4","0","hors_pointe"
"7631","20191114_220000_H","2019-11-14","22:00:00","14","11","2019","4","0","hors_pointe"
"7632","20191114_230000_H","2019-11-14","23:00:00","14","11","2019","4","0","hors_pointe"
"7633","20191115_00_H","2019-11-15","00:00:00","15","11","2019","5","0","hors_pointe"
"7634","20191115_10000_H","2019-11-15","01:00:00","15","11","2019","5","0","hors_pointe"
"7635","20191115_20000_H","2019-11-15","02:00:00","15","11","2019","5","0","hors_pointe"
"7636","20191115_30000_H","2019-11-15","03:00:00","15","11","2019","5","0","hors_pointe"
"7637","20191115_40000_H","2019-11-15","04:00:00","15","11","2019","5","0","hors_pointe"
"7638","20191115_50000_H","2019-11-15","05:00:00","15","11","2019","5","0","hors_pointe"
"7639","20191115_60000_H","2019-11-15","06:00:00","15","11","2019","5","0","hors_pointe"
"7640","20191115_70000_P","2019-11-15","07:00:00","15","11","2019","5","0","pointe"
"7641","20191115_80000_P","2019-11-15","08:00:00","15","11","2019","5","0","pointe"
"7642","20191115_90000_P","2019-11-15","09:00:00","15","11","2019","5","0","pointe"
"7643","20191115_100000_H","2019-11-15","10:00:00","15","11","2019","5","0","hors_pointe"
"7644","20191115_110000_H","2019-11-15","11:00:00","15","11","2019","5","0","hors_pointe"
"7645","20191115_120000_H","2019-11-15","12:00:00","15","11","2019","5","0","hors_pointe"
"7646","20191115_130000_H","2019-11-15","13:00:00","15","11","2019","5","0","hors_pointe"
"7647","20191115_140000_H","2019-11-15","14:00:00","15","11","2019","5","0","hors_pointe"
"7648","20191115_150000_H","2019-11-15","15:00:00","15","11","2019","5","0","hors_pointe"
"7649","20191115_160000_H","2019-11-15","16:00:00","15","11","2019","5","0","hors_pointe"
"7650","20191115_170000_P","2019-11-15","17:00:00","15","11","2019","5","0","pointe"
"7651","20191115_180000_P","2019-11-15","18:00:00","15","11","2019","5","0","pointe"
"7652","20191115_190000_P","2019-11-15","19:00:00","15","11","2019","5","0","pointe"
"7653","20191115_200000_H","2019-11-15","20:00:00","15","11","2019","5","0","hors_pointe"
"7654","20191115_210000_H","2019-11-15","21:00:00","15","11","2019","5","0","hors_pointe"
"7655","20191115_220000_H","2019-11-15","22:00:00","15","11","2019","5","0","hors_pointe"
"7656","20191115_230000_H","2019-11-15","23:00:00","15","11","2019","5","0","hors_pointe"
"7657","20191116_00_H","2019-11-16","00:00:00","16","11","2019","6","1","hors_pointe"
"7658","20191116_10000_H","2019-11-16","01:00:00","16","11","2019","6","1","hors_pointe"
"7659","20191116_20000_H","2019-11-16","02:00:00","16","11","2019","6","1","hors_pointe"
"7660","20191116_30000_H","2019-11-16","03:00:00","16","11","2019","6","1","hors_pointe"
"7661","20191116_40000_H","2019-11-16","04:00:00","16","11","2019","6","1","hors_pointe"
"7662","20191116_50000_H","2019-11-16","05:00:00","16","11","2019","6","1","hors_pointe"
"7663","20191116_60000_H","2019-11-16","06:00:00","16","11","2019","6","1","hors_pointe"
"7664","20191116_70000_P","2019-11-16","07:00:00","16","11","2019","6","1","pointe"
"7665","20191116_80000_P","2019-11-16","08:00:00","16","11","2019","6","1","pointe"
"7666","20191116_90000_P","2019-11-16","09:00:00","16","11","2019","6","1","pointe"
"7667","20191116_100000_H","2019-11-16","10:00:00","16","11","2019","6","1","hors_pointe"
"7668","20191116_110000_H","2019-11-16","11:00:00","16","11","2019","6","1","hors_pointe"
"7669","20191116_120000_H","2019-11-16","12:00:00","16","11","2019","6","1","hors_pointe"
"7670","20191116_130000_H","2019-11-16","13:00:00","16","11","2019","6","1","hors_pointe"
