time_sk,zone_sk,line_sk,hour,annule,annule_pred,annule_proba,risk_label,generated_at
18535,10,8,6,0,0,0.0472,Low,2026-04-04 09:56:33 UTC
19381,5,8,12,0,0,0.2173,Medium,2026-04-04 09:56:33 UTC
2924,10,15,19,0,0,0.0291,Low,2026-04-04 09:56:33 UTC
30430,10,11,21,0,0,0.0059,Low,2026-04-04 09:56:33 UTC
4617,4,10,8,0,0,0.0058,Low,2026-04-04 09:56:33 UTC
25853,1,1,4,0,0,0.0007,Low,2026-04-04 09:56:33 UTC
23405,3,7,4,0,0,0.0102,Low,2026-04-04 09:56:33 UTC
7313,4,11,16,0,0,0.015,Low,2026-04-04 09:56:33 UTC
3993,1,10,8,0,0,0.0714,Low,2026-04-04 09:56:33 UTC
7060,2,13,3,0,0,0.0153,Low,2026-04-04 09:56:33 UTC
10680,9,14,23,0,0,0.0567,Low,2026-04-04 09:56:33 UTC
10709,9,8,4,0,0,0.2086,Medium,2026-04-04 09:56:33 UTC
27800,7,8,7,0,0,0.0782,Low,2026-04-04 09:56:33 UTC
7270,8,5,21,0,0,0.0618,Low,2026-04-04 09:56:33 UTC
11191,10,5,6,0,0,0.0428,Low,2026-04-04 09:56:33 UTC
26759,8,5,22,0,0,0.0015,Low,2026-04-04 09:56:33 UTC
23699,6,4,10,0,0,0.0311,Low,2026-04-04 09:56:33 UTC
33832,9,1,15,0,0,0.0073,Low,2026-04-04 09:56:33 UTC
316,8,8,3,0,0,0.0024,Low,2026-04-04 09:56:33 UTC
23486,3,2,13,0,0,0.0159,Low,2026-04-04 09:56:33 UTC
23486,7,2,13,0,0,0.0181,Low,2026-04-04 09:56:33 UTC
28822,5,10,21,0,0,0.0112,Low,2026-04-04 09:56:33 UTC
1069,2,5,12,0,0,0.3405,Medium,2026-04-04 09:56:33 UTC
3444,4,15,11,0,0,0.0017,Low,2026-04-04 09:56:33 UTC
14274,10,1,17,0,0,1e-04,Low,2026-04-04 09:56:33 UTC
26798,2,3,13,0,0,0.0086,Low,2026-04-04 09:56:33 UTC
9869,1,5,4,0,0,0.1592,Low,2026-04-04 09:56:33 UTC
3293,3,7,4,0,0,0.2559,Medium,2026-04-04 09:56:33 UTC
3467,6,11,10,0,0,0.0252,Low,2026-04-04 09:56:33 UTC
31430,1,1,13,0,0,0.0018,Low,2026-04-04 09:56:33 UTC
3273,4,5,8,0,0,0.0557,Low,2026-04-04 09:56:33 UTC
2197,1,1,12,0,0,0.0005,Low,2026-04-04 09:56:33 UTC
20750,2,15,13,0,0,0.0137,Low,2026-04-04 09:56:33 UTC
23455,4,8,6,1,1,0.9134,High,2026-04-04 09:56:33 UTC
611,3,5,10,0,0,0.0204,Low,2026-04-04 09:56:33 UTC
16350,9,3,5,0,0,0.015,Low,2026-04-04 09:56:33 UTC
5743,3,12,6,0,0,0.0054,Low,2026-04-04 09:56:33 UTC
21721,5,5,0,0,0,0.0105,Low,2026-04-04 09:56:33 UTC
19238,6,14,13,0,0,0.0122,Low,2026-04-04 09:56:33 UTC
4007,8,8,22,0,0,0.0054,Low,2026-04-04 09:56:33 UTC
34338,1,5,17,0,0,0.0422,Low,2026-04-04 09:56:33 UTC
26385,5,7,8,0,0,0.0153,Low,2026-04-04 09:56:33 UTC
21167,1,2,22,0,0,0.0073,Low,2026-04-04 09:56:33 UTC
14180,8,12,19,0,0,0.254,Medium,2026-04-04 09:56:33 UTC
32183,1,10,22,0,0,0.0147,Low,2026-04-04 09:56:33 UTC
9278,7,11,13,0,0,0.0094,Low,2026-04-04 09:56:33 UTC
11482,10,2,9,0,0,0.0742,Low,2026-04-04 09:56:33 UTC
13223,5,10,22,0,0,0.328,Medium,2026-04-04 09:56:33 UTC
7905,4,4,8,0,0,0.0506,Low,2026-04-04 09:56:33 UTC
1962,4,9,17,0,0,0.0079,Low,2026-04-04 09:56:33 UTC
26854,4,2,21,0,0,0.0005,Low,2026-04-04 09:56:33 UTC
33565,10,14,12,0,0,0.0127,Low,2026-04-04 09:56:33 UTC
1629,3,11,20,0,0,0.0281,Low,2026-04-04 09:56:33 UTC
17946,5,11,17,0,0,0.0295,Low,2026-04-04 09:56:33 UTC
13846,3,12,21,0,0,0.0271,Low,2026-04-04 09:56:33 UTC
12774,2,11,5,0,0,0.0177,Low,2026-04-04 09:56:33 UTC
9291,10,5,2,0,0,0.0083,Low,2026-04-04 09:56:33 UTC
15409,10,7,0,0,0,0.0427,Low,2026-04-04 09:56:33 UTC
33730,8,4,9,0,0,0.0453,Low,2026-04-04 09:56:33 UTC
18701,10,3,4,0,0,0.0045,Low,2026-04-04 09:56:33 UTC
18701,9,3,4,0,0,0.0102,Low,2026-04-04 09:56:33 UTC
34448,4,14,7,0,0,0.0027,Low,2026-04-04 09:56:33 UTC
26704,7,14,15,0,0,0.1505,Low,2026-04-04 09:56:33 UTC
26704,4,14,15,0,0,0.3203,Medium,2026-04-04 09:56:33 UTC
33894,9,11,5,0,0,0.0024,Low,2026-04-04 09:56:33 UTC
22808,10,3,7,0,0,0.0295,Low,2026-04-04 09:56:33 UTC
22786,5,5,9,0,0,0.2435,Medium,2026-04-04 09:56:33 UTC
13542,9,5,5,0,0,0.0533,Low,2026-04-04 09:56:33 UTC
500,4,11,19,0,0,0.0131,Low,2026-04-04 09:56:33 UTC
28896,6,7,23,0,0,0.1611,Low,2026-04-04 09:56:33 UTC
11146,5,10,9,0,0,0.0292,Low,2026-04-04 09:56:33 UTC
11146,6,10,9,0,0,0.0293,Low,2026-04-04 09:56:33 UTC
3993,1,5,8,0,0,0.0586,Low,2026-04-04 09:56:33 UTC
1965,3,3,20,0,0,0.02,Low,2026-04-04 09:56:33 UTC
26001,6,13,8,0,0,0.0433,Low,2026-04-04 09:56:33 UTC
1853,2,11,4,0,0,0.0398,Low,2026-04-04 09:56:33 UTC
22464,7,5,23,0,0,0.0045,Low,2026-04-04 09:56:33 UTC
33062,7,3,13,0,0,0.0125,Low,2026-04-04 09:56:33 UTC
15561,3,13,8,0,0,0.0077,Low,2026-04-04 09:56:33 UTC
13718,2,15,13,0,0,0.0027,Low,2026-04-04 09:56:33 UTC
14060,5,5,19,0,0,0.0141,Low,2026-04-04 09:56:33 UTC
17075,9,5,10,0,0,0.0062,Low,2026-04-04 09:56:33 UTC
30968,10,10,7,0,0,0.0859,Low,2026-04-04 09:56:33 UTC
21147,10,9,2,0,0,0.0502,Low,2026-04-04 09:56:33 UTC
5907,3,5,2,0,0,0.0206,Low,2026-04-04 09:56:33 UTC
10179,8,12,2,0,0,0.2432,Medium,2026-04-04 09:56:33 UTC
556,3,10,3,0,0,0.0097,Low,2026-04-04 09:56:33 UTC
32607,5,4,14,0,0,0.0395,Low,2026-04-04 09:56:33 UTC
8887,10,2,6,0,0,0.011,Low,2026-04-04 09:56:33 UTC
11064,8,1,23,0,0,0.0005,Low,2026-04-04 09:56:33 UTC
8710,6,14,21,0,0,0.0021,Low,2026-04-04 09:56:33 UTC
4499,1,12,10,0,0,0.0054,Low,2026-04-04 09:56:33 UTC
20617,1,2,0,0,0,0.0014,Low,2026-04-04 09:56:33 UTC
32094,7,3,5,0,0,0.0029,Low,2026-04-04 09:56:33 UTC
30701,3,2,4,0,0,0.004,Low,2026-04-04 09:56:33 UTC
30430,10,9,21,0,0,0.0375,Low,2026-04-04 09:56:33 UTC
6788,4,9,19,0,0,0.0481,Low,2026-04-04 09:56:33 UTC
6788,3,9,19,0,0,0.0674,Low,2026-04-04 09:56:33 UTC
22064,6,5,7,0,0,0.1425,Low,2026-04-04 09:56:33 UTC
13762,2,13,9,0,0,0.0145,Low,2026-04-04 09:56:33 UTC
19472,8,2,7,0,0,0.0105,Low,2026-04-04 09:56:33 UTC
29900,6,2,19,0,0,0.0237,Low,2026-04-04 09:56:33 UTC
17300,8,5,19,0,0,0.0093,Low,2026-04-04 09:56:33 UTC
28896,6,11,23,0,0,0.0388,Low,2026-04-04 09:56:33 UTC
19329,3,10,8,0,0,0.0345,Low,2026-04-04 09:56:33 UTC
11477,10,8,4,0,0,0.0894,Low,2026-04-04 09:56:33 UTC
21356,8,9,19,0,0,0.047,Low,2026-04-04 09:56:33 UTC
31618,10,1,9,0,0,0.0049,Low,2026-04-04 09:56:33 UTC
32602,3,8,9,0,0,0.2358,Medium,2026-04-04 09:56:33 UTC
8591,2,11,22,0,0,0.0347,Low,2026-04-04 09:56:33 UTC
13762,2,5,9,0,0,0.1054,Low,2026-04-04 09:56:33 UTC
2126,3,8,13,0,0,0.0715,Low,2026-04-04 09:56:33 UTC
10539,4,14,2,0,0,0.0086,Low,2026-04-04 09:56:33 UTC
26505,8,13,8,0,0,0.0351,Low,2026-04-04 09:56:33 UTC
25573,7,5,12,0,0,0.1304,Low,2026-04-04 09:56:33 UTC
11415,1,10,14,0,0,0.0549,Low,2026-04-04 09:56:33 UTC
18942,6,7,5,0,0,0.4175,Medium,2026-04-04 09:56:33 UTC
31598,9,12,13,0,0,0.038,Low,2026-04-04 09:56:33 UTC
1495,8,5,6,0,0,0.0321,Low,2026-04-04 09:56:33 UTC
14527,7,5,6,0,0,0.1282,Low,2026-04-04 09:56:33 UTC
8852,1,5,19,0,0,0.011,Low,2026-04-04 09:56:33 UTC
33469,7,8,12,0,0,0.1469,Low,2026-04-04 09:56:33 UTC
31952,4,7,7,0,0,0.0552,Low,2026-04-04 09:56:33 UTC
33836,7,10,19,0,0,0.0201,Low,2026-04-04 09:56:33 UTC
4460,7,1,19,0,0,0.0007,Low,2026-04-04 09:56:33 UTC
34845,6,4,20,0,0,0.0521,Low,2026-04-04 09:56:33 UTC
14042,6,8,1,0,0,0.0019,Low,2026-04-04 09:56:33 UTC
15208,2,12,15,0,0,0.0989,Low,2026-04-04 09:56:33 UTC
20909,4,3,4,0,0,0.0088,Low,2026-04-04 09:56:33 UTC
20244,1,8,11,0,0,0.102,Low,2026-04-04 09:56:33 UTC
29492,8,7,19,0,0,0.0809,Low,2026-04-04 09:56:33 UTC
3654,3,14,5,0,0,0.0005,Low,2026-04-04 09:56:33 UTC
31417,8,3,0,0,0,0.0137,Low,2026-04-04 09:56:33 UTC
23325,3,1,20,0,0,0.0037,Low,2026-04-04 09:56:33 UTC
13208,4,13,7,0,0,0.0774,Low,2026-04-04 09:56:33 UTC
13208,6,13,7,0,0,0.0515,Low,2026-04-04 09:56:33 UTC
1268,3,12,19,0,0,0.1918,Low,2026-04-04 09:56:33 UTC
17018,3,7,1,0,0,0.1284,Low,2026-04-04 09:56:33 UTC
9861,2,5,20,0,0,0.0769,Low,2026-04-04 09:56:33 UTC
2959,10,3,6,0,0,0.0003,Low,2026-04-04 09:56:33 UTC
24846,5,8,5,0,0,0.4123,Medium,2026-04-04 09:56:33 UTC
1242,9,15,17,0,0,0.0045,Low,2026-04-04 09:56:33 UTC
5501,3,4,4,0,0,0.0862,Low,2026-04-04 09:56:33 UTC
4419,4,5,2,0,0,0.0037,Low,2026-04-04 09:56:33 UTC
27828,4,9,11,0,0,0.0842,Low,2026-04-04 09:56:33 UTC
8292,3,15,11,0,0,0.0171,Low,2026-04-04 09:56:33 UTC
13086,6,12,5,0,0,0.0471,Low,2026-04-04 09:56:33 UTC
33850,5,12,9,0,0,0.0097,Low,2026-04-04 09:56:33 UTC
28883,5,8,10,0,0,0.1893,Low,2026-04-04 09:56:33 UTC
17018,3,9,1,0,0,0.0492,Low,2026-04-04 09:56:33 UTC
1184,1,5,7,0,0,0.0109,Low,2026-04-04 09:56:33 UTC
30060,7,11,11,0,0,0.0266,Low,2026-04-04 09:56:33 UTC
31418,6,15,1,0,0,0.001,Low,2026-04-04 09:56:33 UTC
14612,6,11,19,0,0,0.057,Low,2026-04-04 09:56:33 UTC
4331,8,1,10,0,0,0.0011,Low,2026-04-04 09:56:33 UTC
32169,1,5,8,0,0,0.0117,Low,2026-04-04 09:56:33 UTC
1118,6,13,13,0,0,0.0147,Low,2026-04-04 09:56:33 UTC
13576,3,14,15,0,0,0.1434,Low,2026-04-04 09:56:33 UTC
1478,7,5,13,0,0,0.0401,Low,2026-04-04 09:56:33 UTC
31057,9,8,0,0,0,0.0018,Low,2026-04-04 09:56:33 UTC
14496,1,3,23,0,0,0.0027,Low,2026-04-04 09:56:33 UTC
18959,8,10,22,0,0,0.045,Low,2026-04-04 09:56:33 UTC
521,3,3,16,0,0,0.068,Low,2026-04-04 09:56:33 UTC
16879,5,3,6,0,0,0.0021,Low,2026-04-04 09:56:33 UTC
2686,9,11,21,0,0,0.0283,Low,2026-04-04 09:56:33 UTC
10965,1,2,20,0,0,0.0052,Low,2026-04-04 09:56:33 UTC
16218,1,14,17,0,0,0.011,Low,2026-04-04 09:56:33 UTC
7169,8,2,16,0,0,0.0023,Low,2026-04-04 09:56:33 UTC
30201,5,12,8,0,0,0.0047,Low,2026-04-04 09:56:33 UTC
14274,10,4,17,0,0,0.0495,Low,2026-04-04 09:56:33 UTC
18886,8,3,21,0,0,0.0004,Low,2026-04-04 09:56:33 UTC
16350,9,13,5,0,0,0.4009,Medium,2026-04-04 09:56:33 UTC
11990,3,2,13,0,0,0.001,Low,2026-04-04 09:56:33 UTC
26552,7,4,7,0,0,0.0036,Low,2026-04-04 09:56:33 UTC
25842,2,8,17,0,0,0.0138,Low,2026-04-04 09:56:33 UTC
23434,2,9,9,0,0,0.102,Low,2026-04-04 09:56:33 UTC
1893,2,14,20,0,0,0.1044,Low,2026-04-04 09:56:33 UTC
11269,4,10,12,0,0,0.0361,Low,2026-04-04 09:56:33 UTC
30577,4,12,0,0,0,0.0974,Low,2026-04-04 09:56:33 UTC
28621,4,13,12,0,0,0.1053,Low,2026-04-04 09:56:33 UTC
486,6,14,5,0,0,0.419,Medium,2026-04-04 09:56:33 UTC
18018,5,4,17,0,0,0.086,Low,2026-04-04 09:56:33 UTC
6384,7,8,23,0,0,0.0056,Low,2026-04-04 09:56:33 UTC
28962,2,7,17,0,0,0.3391,Medium,2026-04-04 09:56:33 UTC
10238,3,11,13,0,0,0.002,Low,2026-04-04 09:56:33 UTC
18545,2,14,16,0,0,0.2528,Medium,2026-04-04 09:56:33 UTC
30020,7,4,19,0,0,0.0039,Low,2026-04-04 09:56:33 UTC
23611,9,4,18,0,0,0.0011,Low,2026-04-04 09:56:33 UTC
26704,7,4,15,0,0,0.0162,Low,2026-04-04 09:56:33 UTC
26704,4,4,15,0,0,0.0705,Low,2026-04-04 09:56:33 UTC
6121,7,15,0,0,0,0.0083,Low,2026-04-04 09:56:33 UTC
32501,6,9,4,0,0,0.2707,Medium,2026-04-04 09:56:33 UTC
9034,8,12,9,0,0,0.0209,Low,2026-04-04 09:56:33 UTC
1151,10,13,22,0,0,0.0094,Low,2026-04-04 09:56:33 UTC
32467,5,10,18,0,0,0.0337,Low,2026-04-04 09:56:33 UTC
26526,8,15,5,0,0,0.0526,Low,2026-04-04 09:56:33 UTC
7305,8,15,8,0,0,0.1304,Low,2026-04-04 09:56:33 UTC
20540,9,1,19,0,0,0.0027,Low,2026-04-04 09:56:33 UTC
25021,7,14,12,0,0,0.1441,Low,2026-04-04 09:56:33 UTC
24041,10,8,16,0,0,0.0333,Low,2026-04-04 09:56:33 UTC
33141,9,9,20,0,0,0.006,Low,2026-04-04 09:56:33 UTC
2054,8,2,13,0,0,0.0083,Low,2026-04-04 09:56:33 UTC
18519,3,1,14,0,0,0.0004,Low,2026-04-04 09:56:33 UTC
27585,10,13,8,0,0,0.0084,Low,2026-04-04 09:56:33 UTC
27585,1,13,8,0,0,0.0047,Low,2026-04-04 09:56:33 UTC
9969,7,12,8,0,0,0.031,Low,2026-04-04 09:56:33 UTC
13762,2,5,9,0,0,0.0172,Low,2026-04-04 09:56:33 UTC
28460,5,14,19,0,0,0.0065,Low,2026-04-04 09:56:33 UTC
14770,6,5,9,0,0,0.1181,Low,2026-04-04 09:56:33 UTC
3244,8,12,3,0,0,0.1336,Low,2026-04-04 09:56:33 UTC
24608,10,9,7,0,0,0.1306,Low,2026-04-04 09:56:33 UTC
4871,5,12,22,0,0,0.0026,Low,2026-04-04 09:56:33 UTC
30592,1,1,15,0,0,0.007,Low,2026-04-04 09:56:33 UTC
26526,8,10,5,0,0,0.1727,Low,2026-04-04 09:56:33 UTC
33869,8,9,4,0,0,0.0263,Low,2026-04-04 09:56:33 UTC
21655,2,15,6,0,0,0.0505,Low,2026-04-04 09:56:33 UTC
21655,10,15,6,0,0,0.0117,Low,2026-04-04 09:56:33 UTC
22790,10,10,13,0,0,0.016,Low,2026-04-04 09:56:33 UTC
31524,1,3,11,0,0,0.0104,Low,2026-04-04 09:56:33 UTC
3047,8,4,22,0,0,0.1012,Low,2026-04-04 09:56:33 UTC
8181,1,14,20,0,0,0.0031,Low,2026-04-04 09:56:33 UTC
23348,3,15,19,0,0,0.015,Low,2026-04-04 09:56:33 UTC
1497,8,12,8,0,0,0.0231,Low,2026-04-04 09:56:33 UTC
16522,10,5,9,0,0,0.0048,Low,2026-04-04 09:56:33 UTC
25842,2,4,17,0,0,0.0472,Low,2026-04-04 09:56:33 UTC
18310,8,15,21,0,0,0.016,Low,2026-04-04 09:56:33 UTC
8929,6,3,0,1,1,0.9195,High,2026-04-04 09:56:33 UTC
19144,4,12,15,0,0,0.0176,Low,2026-04-04 09:56:33 UTC
26449,8,5,0,0,0,0.0154,Low,2026-04-04 09:56:33 UTC
11917,10,7,12,0,0,0.0112,Low,2026-04-04 09:56:33 UTC
13212,3,1,11,0,0,0.0133,Low,2026-04-04 09:56:33 UTC
13675,4,8,18,0,0,0.1869,Low,2026-04-04 09:56:33 UTC
7034,9,14,1,0,0,0.1867,Low,2026-04-04 09:56:33 UTC
9120,1,8,23,0,0,0.0177,Low,2026-04-04 09:56:33 UTC
13398,9,1,5,0,0,0.0016,Low,2026-04-04 09:56:33 UTC
30927,1,4,14,0,0,0.1203,Low,2026-04-04 09:56:33 UTC
20760,9,8,23,0,0,0.0424,Low,2026-04-04 09:56:33 UTC
4404,8,12,11,0,0,0.0375,Low,2026-04-04 09:56:33 UTC
16320,1,10,23,0,0,0.0074,Low,2026-04-04 09:56:33 UTC
27416,10,7,7,1,1,0.9007,High,2026-04-04 09:56:33 UTC
1224,2,13,23,1,1,0.9387,High,2026-04-04 09:56:33 UTC
27226,7,12,9,0,0,0.0504,Low,2026-04-04 09:56:33 UTC
27226,1,12,9,0,0,0.0338,Low,2026-04-04 09:56:33 UTC
2686,9,10,21,0,0,0.3295,Medium,2026-04-04 09:56:33 UTC
20967,6,15,14,0,0,0.0236,Low,2026-04-04 09:56:33 UTC
21114,10,8,17,0,0,0.0093,Low,2026-04-04 09:56:33 UTC
16702,6,13,21,0,0,0.0176,Low,2026-04-04 09:56:33 UTC
18215,9,4,22,0,0,0.0053,Low,2026-04-04 09:56:33 UTC
16350,9,1,5,0,0,0.0007,Low,2026-04-04 09:56:33 UTC
32169,1,1,8,0,0,1e-04,Low,2026-04-04 09:56:33 UTC
12631,4,13,6,0,0,0.0016,Low,2026-04-04 09:56:33 UTC
8764,10,5,3,0,0,0.0058,Low,2026-04-04 09:56:33 UTC
26898,1,3,17,0,0,0.0101,Low,2026-04-04 09:56:33 UTC
11481,8,7,8,0,0,0.1117,Low,2026-04-04 09:56:33 UTC
16482,3,12,17,0,0,0.0427,Low,2026-04-04 09:56:33 UTC
25997,5,15,4,0,0,0.0197,Low,2026-04-04 09:56:33 UTC
9255,8,3,14,0,0,0.0263,Low,2026-04-04 09:56:33 UTC
8062,3,7,21,0,0,0.0833,Low,2026-04-04 09:56:33 UTC
28641,8,1,8,0,0,0.0094,Low,2026-04-04 09:56:33 UTC
1836,5,5,11,0,0,0.0899,Low,2026-04-04 09:56:33 UTC
22824,6,10,23,0,0,0.0216,Low,2026-04-04 09:56:33 UTC
21240,2,14,23,0,0,0.0289,Low,2026-04-04 09:56:33 UTC
28743,8,8,14,0,0,0.0889,Low,2026-04-04 09:56:33 UTC
1836,5,4,11,0,0,0.149,Low,2026-04-04 09:56:33 UTC
24083,10,10,10,0,0,0.0012,Low,2026-04-04 09:56:33 UTC
12653,8,2,4,0,0,0.0068,Low,2026-04-04 09:56:33 UTC
28313,1,3,16,0,0,0.0254,Low,2026-04-04 09:56:33 UTC
13730,9,12,1,0,0,0.0209,Low,2026-04-04 09:56:33 UTC
7374,8,5,5,0,0,0.0473,Low,2026-04-04 09:56:33 UTC
31528,1,4,15,0,0,0.0021,Low,2026-04-04 09:56:33 UTC
27873,9,10,8,0,0,0.1068,Low,2026-04-04 09:56:33 UTC
14479,9,14,6,0,0,0.0662,Low,2026-04-04 09:56:33 UTC
6056,3,8,7,0,0,0.0496,Low,2026-04-04 09:56:33 UTC
32864,10,4,7,0,0,0.4391,Medium,2026-04-04 09:56:33 UTC
19359,3,15,14,0,0,0.1704,Low,2026-04-04 09:56:33 UTC
31492,6,8,3,0,0,0.1788,Low,2026-04-04 09:56:33 UTC
15561,3,11,8,0,0,0.1253,Low,2026-04-04 09:56:33 UTC
391,10,14,6,0,0,0.128,Low,2026-04-04 09:56:33 UTC
18769,8,2,0,0,0,0.017,Low,2026-04-04 09:56:33 UTC
10709,9,2,4,0,0,0.0063,Low,2026-04-04 09:56:33 UTC
29344,3,15,15,0,0,0.0352,Low,2026-04-04 09:56:33 UTC
9498,9,3,17,0,0,0.0016,Low,2026-04-04 09:56:33 UTC
23400,5,8,23,0,0,0.0054,Low,2026-04-04 09:56:33 UTC
13655,3,13,22,0,0,0.1636,Low,2026-04-04 09:56:33 UTC
7270,8,10,21,0,0,0.0066,Low,2026-04-04 09:56:33 UTC
24226,7,3,9,0,0,0.0579,Low,2026-04-04 09:56:33 UTC
12118,8,12,21,0,0,0.2001,Medium,2026-04-04 09:56:33 UTC
544,7,10,15,0,0,0.0132,Low,2026-04-04 09:56:33 UTC
4883,8,10,10,0,0,0.03,Low,2026-04-04 09:56:33 UTC
14641,9,3,0,0,0,1e-04,Low,2026-04-04 09:56:33 UTC
3027,2,2,2,0,0,0.0035,Low,2026-04-04 09:56:33 UTC
26704,7,4,15,0,0,0.0069,Low,2026-04-04 09:56:33 UTC
26704,4,4,15,0,0,0.006,Low,2026-04-04 09:56:33 UTC
21635,2,4,10,0,0,0.0786,Low,2026-04-04 09:56:33 UTC
12774,2,12,5,0,0,0.0388,Low,2026-04-04 09:56:33 UTC
18139,4,4,18,0,0,0.0237,Low,2026-04-04 09:56:33 UTC
30835,8,5,18,0,0,0.0093,Low,2026-04-04 09:56:33 UTC
25856,6,3,7,0,0,0.0003,Low,2026-04-04 09:56:33 UTC
27259,2,9,18,0,0,0.0563,Low,2026-04-04 09:56:33 UTC
27259,3,9,18,0,0,0.0724,Low,2026-04-04 09:56:33 UTC
17444,7,14,19,0,0,0.0164,Low,2026-04-04 09:56:33 UTC
4695,5,7,14,0,0,0.2519,Medium,2026-04-04 09:56:33 UTC
5316,8,2,11,0,0,0.002,Low,2026-04-04 09:56:33 UTC
9118,9,3,21,0,0,0.0016,Low,2026-04-04 09:56:33 UTC
32990,7,8,13,0,0,0.2561,Medium,2026-04-04 09:56:33 UTC
32016,8,5,23,0,0,0.0078,Low,2026-04-04 09:56:33 UTC
33499,1,9,18,0,0,0.0368,Low,2026-04-04 09:56:33 UTC
10833,3,11,8,0,0,0.0058,Low,2026-04-04 09:56:33 UTC
4345,8,4,0,0,0,0.0161,Low,2026-04-04 09:56:33 UTC
7321,7,13,0,0,0,0.0617,Low,2026-04-04 09:56:33 UTC
28456,8,15,15,0,0,0.3315,Medium,2026-04-04 09:56:33 UTC
26175,2,10,14,0,1,0.6391,High,2026-04-04 09:56:33 UTC
26175,10,10,14,0,0,0.0376,Low,2026-04-04 09:56:33 UTC
12883,10,10,18,0,0,0.048,Low,2026-04-04 09:56:33 UTC
30355,3,1,18,0,0,0.0028,Low,2026-04-04 09:56:33 UTC
28177,1,14,0,0,0,0.0052,Low,2026-04-04 09:56:33 UTC
23626,7,13,9,0,0,0.0087,Low,2026-04-04 09:56:33 UTC
18310,8,7,21,0,0,0.0012,Low,2026-04-04 09:56:33 UTC
11477,10,7,4,0,0,0.0969,Low,2026-04-04 09:56:33 UTC
9291,10,15,2,0,0,0.0319,Low,2026-04-04 09:56:33 UTC
23400,5,14,23,0,0,0.007,Low,2026-04-04 09:56:33 UTC
13846,3,11,21,0,0,0.0053,Low,2026-04-04 09:56:33 UTC
18158,3,15,13,0,0,0.0237,Low,2026-04-04 09:56:33 UTC
12329,2,14,16,1,1,0.9523,High,2026-04-04 09:56:33 UTC
12013,2,11,12,0,0,0.0142,Low,2026-04-04 09:56:33 UTC
27887,9,14,22,0,0,0.016,Low,2026-04-04 09:56:33 UTC
11363,1,4,10,0,0,0.0162,Low,2026-04-04 09:56:33 UTC
20596,2,14,3,0,0,0.0087,Low,2026-04-04 09:56:33 UTC
30372,2,12,11,0,0,0.1913,Low,2026-04-04 09:56:33 UTC
30020,7,5,19,0,0,0.0362,Low,2026-04-04 09:56:33 UTC
34679,8,5,22,0,0,0.002,Low,2026-04-04 09:56:33 UTC
5316,8,4,11,0,0,0.0484,Low,2026-04-04 09:56:33 UTC
23955,6,7,2,0,1,0.6218,High,2026-04-04 09:56:33 UTC
34113,8,10,8,0,0,0.0011,Low,2026-04-04 09:56:33 UTC
734,5,11,13,0,0,0.0148,Low,2026-04-04 09:56:33 UTC
4520,10,13,7,0,0,0.0418,Low,2026-04-04 09:56:33 UTC
18359,2,15,22,0,0,0.1109,Low,2026-04-04 09:56:33 UTC
20283,10,8,2,0,0,0.0013,Low,2026-04-04 09:56:33 UTC
30347,9,5,10,0,0,0.0148,Low,2026-04-04 09:56:33 UTC
26338,9,12,9,0,0,0.0242,Low,2026-04-04 09:56:33 UTC
31470,6,1,5,0,0,0.0081,Low,2026-04-04 09:56:33 UTC
3179,5,4,10,0,0,0.0116,Low,2026-04-04 09:56:33 UTC
21234,9,5,17,0,0,0.0196,Low,2026-04-04 09:56:33 UTC
29044,3,13,3,0,0,0.0787,Low,2026-04-04 09:56:33 UTC
1629,3,5,20,0,0,0.0187,Low,2026-04-04 09:56:33 UTC
32484,9,2,11,0,0,0.0062,Low,2026-04-04 09:56:33 UTC
30221,10,4,4,0,0,0.0036,Low,2026-04-04 09:56:33 UTC
32087,4,3,22,0,0,0.0004,Low,2026-04-04 09:56:33 UTC
7915,9,10,18,1,1,0.9662,High,2026-04-04 09:56:33 UTC
6428,7,14,19,0,1,0.6546,High,2026-04-04 09:56:33 UTC
28780,8,12,3,0,0,0.0623,Low,2026-04-04 09:56:33 UTC
5739,9,5,2,0,0,0.0092,Low,2026-04-04 09:56:33 UTC
30585,5,9,8,0,0,0.1062,Low,2026-04-04 09:56:33 UTC
898,7,11,9,0,0,0.0022,Low,2026-04-04 09:56:33 UTC
19396,6,3,3,0,0,0.0097,Low,2026-04-04 09:56:33 UTC
3363,4,8,2,0,0,0.0476,Low,2026-04-04 09:56:33 UTC
29974,4,1,21,0,0,0.0154,Low,2026-04-04 09:56:33 UTC
16202,5,14,1,0,0,0.0223,Low,2026-04-04 09:56:33 UTC
1126,9,10,21,0,0,0.0571,Low,2026-04-04 09:56:33 UTC
31481,2,5,16,0,0,0.1541,Low,2026-04-04 09:56:33 UTC
2197,1,15,12,0,0,0.027,Low,2026-04-04 09:56:33 UTC
30355,3,14,18,0,0,0.0335,Low,2026-04-04 09:56:33 UTC
408,4,11,23,0,0,0.015,Low,2026-04-04 09:56:33 UTC
33651,8,10,2,0,0,0.0089,Low,2026-04-04 09:56:33 UTC
28760,2,12,7,0,0,0.0058,Low,2026-04-04 09:56:33 UTC
13360,10,11,15,0,0,0.0153,Low,2026-04-04 09:56:33 UTC
26705,9,1,16,0,0,0.0008,Low,2026-04-04 09:56:33 UTC
1126,9,2,21,0,0,0.0029,Low,2026-04-04 09:56:33 UTC
